Restaurant,Location,Cuisines,Cuisines0,Cuisines1,Cuisines2,Average_Cost,Minimum_Order,Rating,Votes,Reviews,Delivery_Time
ID_6274,"Yerawada, Pune, Maharashtra","Desserts, Beverages, Fast Food",Desserts,Beverages,Fast,250,50,4.3,652,228,65
ID_8364,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Beverages,Beverages,,,100,50,3,38,4,30
ID_3312,"Dockyard Road, Mumbai CST Area","Fast Food, Beverages",Fast,Food,Beverages,150,50,3.5,45,8,30
ID_4463,"Sector 1, Noida","North Indian, Chinese, Mithai",North,Indian,Chinese,200,99,3.5,20,12,30
ID_6431,"Sector 14, Noida","North Indian, Mughlai, Chinese, Kashmiri",North,Indian,Mughlai,600,50,3.8,319,172,45
ID_3560,"Mico Layout, Stage 2, BTM Layout,Bangalore",Juices,Juices,,,50,50,,,,30
ID_188,"Noorkhan Bazaar, Malakpet, Hyderabad","North Indian, Mughlai",North,Indian,Mughlai,150,50,3.3,4,2,30
ID_255,"Babarpur, New Delhi, Delhi",Arabian,Arabian,,,200,50,3.1,4,,30
ID_5648,"FTI College, Law College Road, Pune","Pizza, Italian",Pizza,Italian,,200,50,3.8,27,18,30
ID_7147,"Yerawada, Pune, Maharashtra","North Indian, Mughlai, Italian, Chinese",North,Indian,Mughlai,500,50,3.9,271,143,65
ID_5253,"Sector 14, Noida","Ice Cream, Desserts",Ice,Cream,Desserts,150,50,3.6,47,23,45
ID_6717,Delhi University-GTB Nagar,North Indian,North,Indian,,100,50,,,,30
ID_2694,"Nathan Road, Mangaldas Road, Pune","Fast Food, Beverages",Fast,Food,Beverages,100,50,3.1,9,1,30
ID_4315,"Dockyard Road, Mumbai CST Area","Fast Food, Chinese",Fast,Food,Chinese,200,50,4,439,202,45
ID_1812,"Sector 1, Noida","Ice Cream, Fast Food",Ice,Cream,Fast,150,50,3.9,173,57,45
ID_7640,"Delhi High Court, India Gate","Chinese, Mughlai, North Indian",Chinese,Mughlai,North,200,50,3.1,7,1,30
ID_2097,"Sector 14, Noida","Rolls, Kebab, Mughlai, North Indian",Rolls,Kebab,Mughlai,200,50,3.8,604,413,65
ID_2050,Pune University,"North Indian, Fast Food",North,Indian,Fast,300,50,,,,30
ID_2467,"Mico Layout, Stage 2, BTM Layout,Bangalore","Italian, Fast Food, Salad, BBQ",Italian,Fast,Food,500,99,4.1,1111,482,45
ID_6074,"D-Block, Sector 63, Noida",North Indian,North,Indian,,150,50,3.3,390,147,45
ID_951,Pune University,Cafe,Cafe,,,200,50,3,5,3,30
ID_2202,"D-Block, Sector 63, Noida","Fast Food, Beverages, Sandwich",Fast,Food,Beverages,150,50,3.1,4,1,30
ID_2018,"Mico Layout, Stage 2, BTM Layout,Bangalore","South Indian, North Indian, Chinese, Street Food",South,Indian,North,150,50,3.1,84,19,45
ID_2885,"MG Road, Pune","German, Italian, Cafe",German,Italian,Cafe,450,50,4.3,4691,2547,45
ID_856,Delhi Cantt.,Street Food,Street,Food,,100,50,3.3,20,1,30
ID_1682,"Nathan Road, Mangaldas Road, Pune","Chinese, Fast Food",Chinese,Fast,Food,100,50,NEW,,,30
ID_3442,"Mico Layout, Stage 2, BTM Layout,Bangalore","Cafe, Healthy Food, Ice Cream, Rolls, Sandwich, Burger, Beverages",Cafe,Healthy,Food,250,50,3.9,77,41,30
ID_8405,"Raja Bazar, Kolkata","Desserts, Bakery, Beverages",Desserts,Bakery,Beverages,200,50,4.2,929,633,45
ID_7052,"Yerawada, Pune, Maharashtra","Italian, Mexican, Salad, Beverages",Italian,Mexican,Salad,600,50,4.2,917,385,45
ID_4083,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Chinese, South Indian, Andhra",North,Indian,Chinese,200,50,3.9,694,344,30
ID_7167,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","North Indian, Fast Food, Mughlai",North,Indian,Fast,200,50,,,,30
ID_6118,"Yerawada, Pune, Maharashtra","North Indian, Chinese",North,Indian,Chinese,150,50,3.4,78,33,30
ID_5109,"Sector 1, Noida","Chinese, Mughlai, North Indian",Chinese,Mughlai,North,200,50,,,,45
ID_650,"Rmz Centennial, I Gate, Whitefield","Beverages, Street Food",Beverages,Street,Food,100,50,3.2,5,4,30
ID_6480,"Mico Layout, Stage 2, BTM Layout,Bangalore",North Indian,North,Indian,,100,50,3.4,4,3,30
ID_3599,"Delhi High Court, India Gate","Fast Food, North Indian, Chinese",Fast,Food,North,200,50,,,,30
ID_5965,"Rmz Centennial, I Gate, Whitefield","Biryani, Chinese",Biryani,Chinese,,200,50,3.2,4,,30
ID_8495,"Delhi High Court, India Gate","Continental, North Indian, Desserts, Beverages",Continental,North,Indian,200,50,3.5,51,18,65
ID_542,"FTI College, Law College Road, Pune",Fast Food,Fast,Food,,50,50,3,4,1,30
ID_3130,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Biryani",North,Indian,Biryani,250,50,NEW,,,30
ID_5584,"Mico Layout, Stage 2, BTM Layout,Bangalore","Mithai, Street Food, North Eastern",Mithai,Street,Food,150,50,4,42,20,30
ID_5973,"MG Road, Pune","Continental, Italian, Asian, North Indian",Continental,Italian,Asian,600,50,3.8,565,347,45
ID_7857,"Yerawada, Pune, Maharashtra",Beverages,Beverages,,,100,50,3.1,6,1,30
ID_5759,"D-Block, Sector 63, Noida","Mughlai, North Indian",Mughlai,North,Indian,200,50,,,,30
ID_2938,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",North Indian,North,Indian,,200,99,3.3,47,16,30
ID_7885,"Sector 1, Noida",Chinese,Chinese,,,250,50,4,49,43,30
ID_8646,"Sector 3, Marathalli","North Indian, Kebab, Biryani, Rolls",North,Indian,Kebab,300,99,3.6,109,60,45
ID_3213,"Yerawada, Pune, Maharashtra","Chinese, North Indian, Fast Food",Chinese,North,Indian,300,50,,,,30
ID_1636,"D-Block, Sector 63, Noida","North Indian, Mughlai, Chinese, BBQ, Momos",North,Indian,Mughlai,200,50,2.9,1171,275,65
ID_4952,"Sector 63A,Gurgaon","Street Food, South Indian, Beverages",Street,Food,South,150,50,3.7,58,34,30
ID_777,"Mico Layout, Stage 2, BTM Layout,Bangalore",Street Food,Street,Food,,50,50,3.2,45,17,45
ID_1752,"Moulali, Kolkata","Street Food, Desserts",Street,Food,Desserts,100,50,,,,30
ID_4824,"Sandhurst Road, Mumbai CST Area","Momos, Fast Food",Momos,Fast,Food,50,50,3.6,29,15,30
ID_2709,"Sector 3, Marathalli","North Indian, South Indian",North,Indian,South,200,50,3.1,12,5,45
ID_3155,"Mico Layout, Stage 2, BTM Layout,Bangalore",Fast Food,Fast,Food,,200,50,,,,30
ID_6596,"Musi Nagar, Malakpet, Hyderabad",Ice Cream,Ice,Cream,,150,50,3.5,40,4,30
ID_6683,"Sandhurst Road, Mumbai CST Area","Fast Food, South Indian",Fast,Food,South,200,50,3.1,8,2,30
ID_2759,"Delhi Administration Flats, Timarpur",Beverages,Beverages,,,50,50,NEW,,,30
ID_742,"D-Block, Sector 63, Noida","North Indian, Chinese, Thai",North,Indian,Chinese,250,50,3.6,79,38,65
ID_5305,"Sector 1, Noida","Bakery, Desserts",Bakery,Desserts,,100,50,,,,30
ID_244,"Sandhurst Road, Mumbai CST Area","Fast Food, Rolls, Beverages",Fast,Food,Rolls,200,50,3.7,174,71,45
ID_3375,"Noorkhan Bazaar, Malakpet, Hyderabad","Biryani, Hyderabadi, Chinese",Biryani,Hyderabadi,Chinese,300,99,4.1,743,150,45
ID_1134,"Delhi High Court, India Gate","Burger, Fast Food",Burger,Fast,Food,200,50,3.8,41,10,30
ID_718,"Yerawada, Pune, Maharashtra","Italian, European, Pizza, Continental, Salad, Juices",Italian,European,Pizza,400,50,4.1,954,575,65
ID_4809,"Sector 3, Marathalli",Tibetan,Tibetan,,,150,50,3.6,27,18,30
ID_7054,"D-Block, Sector 63, Noida","Biryani, North Indian",Biryani,North,Indian,100,50,,,,30
ID_474,"Sector 14, Noida",North Indian,North,Indian,,100,50,NEW,,,30
ID_5138,"Tiretti, Kolkata","North Indian, Chinese, Bengali, Kebab",North,Indian,Chinese,350,99,3.5,273,41,45
ID_3839,"Mico Layout, Stage 2, BTM Layout,Bangalore","Kebab, North Indian, Fast Food, Beverages",Kebab,North,Indian,200,99,3.8,98,19,45
ID_1124,"Delhi Administration Flats, Timarpur","Burger, Fast Food",Burger,Fast,Food,100,50,,,,30
ID_2130,"Sector 14, Noida","North Indian, Chinese",North,Indian,Chinese,250,50,3.6,176,62,30
ID_3738,"Sector 3, Marathalli","North Indian, Chinese, South Indian, Biryani",North,Indian,Chinese,200,50,3.2,126,20,65
ID_1528,Mumbai Central,"Biryani, Mughlai, North Indian, Fast Food, Rolls",Biryani,Mughlai,North,250,50,4,295,184,45
ID_3903,Delhi University-GTB Nagar,"Street Food, Chinese, North Indian, Mithai",Street,Food,Chinese,150,50,3.7,170,36,45
ID_5230,Delhi University-GTB Nagar,"Chinese, Fast Food, North Indian",Chinese,Fast,Food,150,50,3.2,10,6,30
ID_2301,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","Pizza, Fast Food",Pizza,Fast,Food,200,0,3.3,918,111,30
ID_908,"Sector 14, Noida",Biryani,Biryani,,,200,50,3.3,21,4,30
ID_6691,"Mico Layout, Stage 2, BTM Layout,Bangalore",Mangalorean,Mangalorean,,,250,50,3.8,120,34,45
ID_7713,"Chandni Chowk, Kolkata","Chinese, Italian, Continental",Chinese,Italian,Continental,300,50,3.8,54,31,30
ID_5983,"Babarpur, New Delhi, Delhi",Street Food,Street,Food,,50,50,3,11,5,30
ID_6161,"Moulali, Kolkata","North Indian, Chinese, South Indian",North,Indian,Chinese,200,50,3.3,13,2,30
ID_4889,"Sector 1, Noida",North Indian,North,Indian,,50,50,3.4,161,120,45
ID_8468,"Sector 1, Noida","Fast Food, Chinese, North Indian",Fast,Food,Chinese,250,50,3.5,46,28,30
ID_5500,"Tiretti, Kolkata",North Indian,North,Indian,,100,50,3.1,57,13,45
ID_7595,"Nathan Road, Mangaldas Road, Pune","American, Fast Food, Burger",American,Fast,Food,200,50,3.8,1666,876,30
ID_1580,"Sector 14, Noida","North Indian, Mughlai",North,Indian,Mughlai,200,0,4.1,564,223,30
ID_6129,"Tejas Nagar Colony, Wadala West, Mumbai","Chinese, North Indian, Mughlai",Chinese,North,Indian,150,50,,,,30
ID_1338,"Sector 3, Marathalli","Bakery, Desserts",Bakery,Desserts,,200,99,3.6,26,8,45
ID_6596,"Chatta Bazaar, Malakpet, Hyderabad",Ice Cream,Ice,Cream,,150,50,3.5,40,4,30
ID_33,"Delhi High Court, India Gate","Continental, North Indian, Italian, Asian",Continental,North,Indian,"2,050",50,3.9,671,357,30
ID_1062,"D-Block, Sector 63, Noida","Burger, Beverages",Burger,Beverages,,150,50,,,,30
ID_1194,"D-Block, Sector 63, Noida","South Indian, North Indian, Chinese, Fast Food",South,Indian,North,150,50,3.3,7,4,30
ID_8219,"Nathan Road, Mangaldas Road, Pune","Continental, Chinese, North Indian, Italian, Salad, Finger Food",Continental,Chinese,North,550,50,3.8,163,77,30
ID_3691,"Tiretti, Kolkata",North Indian,North,Indian,,100,50,3.3,27,5,30
ID_5513,"D-Block, Sector 63, Noida","North Indian, South Indian, Chinese",North,Indian,South,200,50,3.4,19,4,30
ID_3740,"Rmz Centennial, I Gate, Whitefield","Mughlai, North Indian, Biryani, Afghan",Mughlai,North,Indian,550,350,4,3324,2146,65
ID_5394,"Delhi High Court, India Gate","Chinese, Thai",Chinese,Thai,,400,50,4.1,196,90,30
ID_3371,"Noorkhan Bazaar, Malakpet, Hyderabad","North Indian, Chinese, Mughlai",North,Indian,Chinese,200,50,3.2,10,1,30
ID_6322,"Moulali, Kolkata",North Indian,North,Indian,,200,50,3.7,624,320,30
ID_3035,"Mico Layout, Stage 2, BTM Layout,Bangalore","Biryani, North Indian",Biryani,North,Indian,200,50,3.7,208,124,30
ID_2505,"MG Road, Pune","Fast Food, Street Food, Beverages",Fast,Food,Street,100,50,3.9,81,43,30
ID_4922,"Dockyard Road, Mumbai CST Area","Chinese, Fast Food, Rolls",Chinese,Fast,Food,150,50,4,168,72,30
ID_3235,Delhi Cantt.,"Continental, North Indian",Continental,North,Indian,200,50,,,,30
ID_3080,"Sector 1, Noida","Chinese, North Indian",Chinese,North,Indian,250,50,3.2,11,1,30
ID_7450,"FTI College, Law College Road, Pune","Cafe, Continental, Mediterranean, Desserts",Cafe,Continental,Mediterranean,500,50,3.9,194,107,30
ID_804,"Mico Layout, Stage 2, BTM Layout,Bangalore","American, Sandwich, Burger",American,Sandwich,Burger,250,50,3.7,105,66,30
ID_907,Delhi University-GTB Nagar,Biryani,Biryani,,,150,0,,,,30
ID_3779,"Moulali, Kolkata","Beverages, Juices, Fast Food",Beverages,Juices,Fast,100,50,3.6,31,15,30
ID_3374,"Chatta Bazaar, Malakpet, Hyderabad",North Indian,North,Indian,,200,50,3.2,11,3,30
ID_8482,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Beverages,Beverages,,,150,50,3.6,34,30,30
ID_5731,"Delhi Administration Flats, Timarpur",Pizza,Pizza,,,150,50,3.8,148,41,45
ID_2769,"FTI College, Law College Road, Pune","Salad, Continental, Fast Food, Italian, Pizza",Salad,Continental,Fast,300,50,4.1,423,245,45
ID_4136,"Mico Layout, Stage 2, BTM Layout,Bangalore","Cafe, Continental, Sandwich, Beverages",Cafe,Continental,Sandwich,350,99,4.2,2052,1073,65
ID_1046,Majestic,South Indian,South,Indian,,50,50,4.2,235,86,30
ID_2155,"Sector 1, Noida","Fast Food, Street Food",Fast,Food,Street,200,50,3.3,15,3,30
ID_636,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",North Indian,North,Indian,,200,50,3.7,60,8,45
ID_556,"Dockyard Road, Mumbai CST Area",North Indian,North,Indian,,250,50,4.1,956,431,30
ID_8138,"Nathan Road, Mangaldas Road, Pune","North Indian, Asian, Italian",North,Indian,Asian,500,50,4.2,348,215,30
ID_5716,Delhi University-GTB Nagar,"Pizza, Fast Food",Pizza,Fast,Food,200,50,3.6,43,14,30
ID_5953,"D-Block, Sector 63, Noida","Fast Food, Desserts",Fast,Food,Desserts,200,50,3.3,11,7,30
ID_619,"Delhi Administration Flats, Timarpur","North Indian, Fast Food",North,Indian,Fast,100,50,3.3,10,1,30
ID_4813,"Mico Layout, Stage 2, BTM Layout,Bangalore","Chinese, Momos",Chinese,Momos,,150,50,3.6,43,31,30
ID_4047,"Hyderabad Public School, Begumpet","Beverages, Fast Food, Ice Cream",Beverages,Fast,Food,150,50,4,37,10,30
ID_5554,"Jaya Nagar, Saidabad, Hyderabad",North Indian,North,Indian,,100,99,3.5,266,25,65
ID_7575,Mumbai Central,"Cafe, Desserts, Beverages",Cafe,Desserts,Beverages,200,50,3.9,80,59,45
ID_1893,"Tiretti, Kolkata","Desserts, Bakery, Fast Food",Desserts,Bakery,Fast,100,50,3.5,73,14,45
ID_2733,"Sandhurst Road, Mumbai CST Area","American, Italian, Beverages",American,Italian,Beverages,300,50,,,,30
ID_1157,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan",Burger,Burger,,,200,99,3.3,15,9,65
ID_5004,"Sandhurst Road, Mumbai CST Area","Frozen Yogurt, Desserts",Frozen,Yogurt,Desserts,150,50,3.7,16,10,30
ID_7064,"Noorkhan Bazaar, Malakpet, Hyderabad","South Indian, North Indian",South,Indian,North,100,50,3.3,12,1,45
ID_4452,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Mughlai, Biryani",North,Indian,Mughlai,200,50,4.1,157,24,45
ID_3268,"Rmz Centennial, I Gate, Whitefield","Sandwich, Wraps, Beverages",Sandwich,Wraps,Beverages,150,50,3.3,37,19,30
ID_5729,"Sector 63A,Gurgaon","Pizza, Fast Food, Chinese",Pizza,Fast,Food,200,0,,,,30
ID_1686,"Sandhurst Road, Mumbai CST Area","Chinese, Thai, Seafood",Chinese,Thai,Seafood,200,99,3.6,194,51,65
ID_5199,"Rmz Centennial, I Gate, Whitefield",Mithai,Mithai,,,150,50,3.7,12,3,45
ID_8278,"Babarpur, New Delhi, Delhi","South Indian, Chinese",South,Indian,Chinese,150,50,3.3,24,6,30
ID_2337,"Mico Layout, Stage 2, BTM Layout,Bangalore","Beverages, Fast Food",Beverages,Fast,Food,100,50,3.6,19,7,30
ID_329,"Delhi High Court, India Gate","Cafe, Italian, Pizza, Salad",Cafe,Italian,Pizza,500,50,3.9,1136,508,65
ID_2542,"Delhi High Court, India Gate","Mexican, Italian",Mexican,Italian,,200,50,4,81,53,65
ID_8032,"Mico Layout, Stage 2, BTM Layout,Bangalore","Desserts, Beverages",Desserts,Beverages,,200,50,3.8,52,27,30
ID_4139,"Mico Layout, Stage 2, BTM Layout,Bangalore","Desserts, Ice Cream, Beverages, Sandwich",Desserts,Ice,Cream,200,50,3.9,73,47,30
ID_6360,"Sector 14, Noida",Street Food,Street,Food,,100,50,3.7,83,21,30
ID_1505,"Babarpur, New Delhi, Delhi",North Indian,North,Indian,,150,50,3.5,36,5,45
ID_6721,"Delhi Administration Flats, Timarpur",North Indian,North,Indian,,150,50,NEW,,,30
ID_506,"Nathan Road, Mangaldas Road, Pune","North Indian, Chinese",North,Indian,Chinese,100,50,3.4,16,11,30
ID_6373,"Tejas Nagar Colony, Wadala West, Mumbai",Maharashtrian,Maharashtrian,,,100,50,,,,30
ID_900,"Mico Layout, Stage 2, BTM Layout,Bangalore","Biryani, Chinese",Biryani,Chinese,,150,50,NEW,,,30
ID_1344,"Sector 1, Noida",Bakery,Bakery,,,100,50,3.3,10,6,30
ID_2041,"Nathan Road, Mangaldas Road, Pune","Italian, Pizza, Salad, Healthy Food, Mexican, Cafe, Desserts, Continental",Italian,Pizza,Salad,650,50,4.4,3248,1603,45
ID_5605,"Raja Bazar, Kolkata","North Indian, South Indian, Continental",North,Indian,South,400,99,4.3,1028,728,65
ID_5130,"Chandni Chowk, Kolkata","Mishti, South Indian, Street Food",Mishti,South,Indian,100,50,3.4,19,,30
ID_5,"D-Block, Sector 63, Noida","Rolls, Lebanese",Rolls,Lebanese,,250,50,3.4,9,9,30
ID_2950,"Sector 1, Noida","Chinese, North Indian",Chinese,North,Indian,150,50,3.6,77,33,45
ID_847,"Musi Nagar, Malakpet, Hyderabad","North Indian, Street Food, South Indian, Mithai",North,Indian,Street,300,50,3.9,374,128,45
ID_7184,Mumbai Central,"Fast Food, Healthy Food, Sandwich, Salad",Fast,Food,Healthy,200,50,3.6,287,78,65
ID_6924,"Mico Layout, Stage 2, BTM Layout,Bangalore","Desserts, Cafe, Beverages",Desserts,Cafe,Beverages,400,50,4.4,159,96,30
ID_8314,"Babarpur, New Delhi, Delhi",North Indian,North,Indian,,100,50,3.2,7,2,30
ID_4882,"FTI College, Law College Road, Pune",Chinese,Chinese,,,150,50,,,,30
ID_5581,Delhi Cantt.,Fast Food,Fast,Food,,200,99,4.1,380,158,45
ID_5833,"Sector 14, Noida","North Indian, Chinese",North,Indian,Chinese,100,50,3.6,76,20,30
ID_6618,"Delhi High Court, India Gate","Beverages, Fast Food, Ice Cream",Beverages,Fast,Food,150,50,4,1597,887,45
ID_2946,"Moulali, Kolkata","Street Food, Chinese, North Indian, Fast Food",Street,Food,Chinese,200,50,3.8,262,143,45
ID_7071,"Sector 1, Noida",North Indian,North,Indian,,100,50,NEW,,,30
ID_1883,"Delhi High Court, India Gate","Cafe, Healthy Food, Beverages",Cafe,Healthy,Food,300,50,3.9,503,323,45
ID_3156,"Sector 63A,Gurgaon","Fast Food, Chinese",Fast,Food,Chinese,200,50,3.3,9,3,30
ID_7820,"Mico Layout, Stage 2, BTM Layout,Bangalore","Andhra, Biryani, Chinese",Andhra,Biryani,Chinese,200,50,3.7,38,14,30
ID_1109,"Delhi Administration Flats, Timarpur",Chinese,Chinese,,,100,50,3,5,1,30
ID_7416,"MG Road, Pune",Fast Food,Fast,Food,,100,50,,,,30
ID_1140,"Laxman Vihar Industrial Area, Sector 3A, Gurgoan","American, Fast Food",American,Fast,Food,200,50,3.8,130,25,30
ID_3880,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Odia",North,Indian,Odia,150,50,4.1,338,102,30
ID_2008,"Nathan Road, Mangaldas Road, Pune","Mithai, North Indian, Chinese, South Indian, Street Food, Italian, Desserts, Beverages",Mithai,North,Indian,200,50,3.9,155,59,30
ID_1368,"Nathan Road, Mangaldas Road, Pune",Bakery,Bakery,,,200,50,4.2,242,94,80
ID_1318,Delhi Cantt.,"Cafe, Pizza, North Indian",Cafe,Pizza,North,250,50,3.8,639,402,65
ID_2342,"Rmz Centennial, I Gate, Whitefield","Chinese, Momos",Chinese,Momos,,200,50,3,15,9,30
ID_3962,Pune University,"South Indian, Kerala, Seafood",South,Indian,Kerala,200,50,3.9,298,169,45
ID_652,"Sector 1, Noida",South Indian,South,Indian,,100,50,3,153,61,45
ID_2573,"Mico Layout, Stage 2, BTM Layout,Bangalore","Bakery, Desserts",Bakery,Desserts,,150,50,4,44,32,30
ID_8078,"Delhi Administration Flats, Timarpur","Fast Food, Momos, North Indian",Fast,Food,Momos,150,50,4,260,156,30
ID_1940,"D-Block, Sector 63, Noida",Bakery,Bakery,,,100,99,3.4,15,3,45
ID_456,Delhi Cantt.,North Indian,North,Indian,,100,50,,,,30
ID_7302,"FTI College, Law College Road, Pune","Finger Food, Continental, Italian",Finger,Food,Continental,700,50,4.3,1105,630,45
ID_7362,"D-Block, Sector 63, Noida",North Indian,North,Indian,,200,99,2.5,61,8,45
ID_4941,"Nathan Road, Mangaldas Road, Pune",Biryani,Biryani,,,150,50,,,,30
ID_8308,"Panjetan Colony, Malakpet, Hyderabad",Fast Food,Fast,Food,,100,50,,,,30
ID_1668,"Babarpur, New Delhi, Delhi",Desserts,Desserts,,,100,50,,,,30
ID_7439,"Sandhurst Road, Mumbai CST Area","Fast Food, Mughlai, Chinese",Fast,Food,Mughlai,250,50,3,5,,30
ID_7351,"Nathan Road, Mangaldas Road, Pune","Fast Food, North Indian",Fast,Food,North,200,50,NEW,,,30
ID_7330,Delhi University-GTB Nagar,"Fast Food, Rolls",Fast,Food,Rolls,100,50,3.7,82,22,45
ID_5057,"Nathan Road, Mangaldas Road, Pune","North Indian, Street Food",North,Indian,Street,200,99,3.8,582,256,45
ID_7044,"D-Block, Sector 63, Noida","North Indian, Chinese, BBQ",North,Indian,Chinese,800,50,4.4,1166,889,45
ID_5746,"Sector 14, Noida","Italian, Pizza, Salad",Italian,Pizza,Salad,800,50,4.4,3315,2084,45
ID_8637,"Sandhurst Road, Mumbai CST Area","Biryani, Kebab, Mughlai",Biryani,Kebab,Mughlai,200,50,3.9,86,40,45
ID_5571,"Musi Nagar, Malakpet, Hyderabad","North Indian, Mughlai, Lebanese",North,Indian,Mughlai,150,50,3.4,190,10,30
ID_8031,"Nathan Road, Mangaldas Road, Pune",North Indian,North,Indian,,100,99,3.5,18,4,30
ID_5111,"Sector 14, Noida","Biryani, North Indian, Mughlai, Kebab, Rolls",Biryani,North,Indian,300,50,3.6,19,8,30
ID_3179,"Tiretti, Kolkata","Fast Food, North Indian, Mishti",Fast,Food,North,100,50,4.1,272,55,45
ID_6655,"Mico Layout, Stage 2, BTM Layout,Bangalore","North Indian, Chinese",North,Indian,Chinese,200,50,3.3,11,1,30
ID_4654,"Sector 14, Noida","Burger, Fast Food",Burger,Fast,Food,200,50,4,401,137,45
ID_1191,"FTI College, Law College Road, Pune","Cafe, Italian",Cafe,Italian,,350,50,4.6,187,127,30
ID_8653,"FTI College, Law College Road, Pune","Fast Food, Chinese",Fast,Food,Chinese,200,50,3.7,255,94,45
ID_581,"Delhi Administration Flats, Timarpur","North Indian, Street Food, Chinese",North,Indian,Street,150,50,3.8,287,68,45
ID_8208,Delhi University-GTB Nagar,Fast Food,Fast,Food,,100,50,3.5,51,13,45
ID_7537,Delhi Cantt.,"Chinese, North Indian",Chinese,North,Indian,250,0,3.6,89,67,30
ID_3642,"Sector 3, Marathalli","Pizza, Fast Food",Pizza,Fast,Food,200,50,2.9,17,11,30
ID_34,"FTI College, Law College Road, Pune","Fast Food, Burger",Fast,Food,Burger,200,99,4,966,148,45
ID_2929,"Nathan Road, Mangaldas Road, Pune","Biryani, North Indian, Mughlai",Biryani,North,Indian,200,50,2.9,6,4,30
